fip_index,fip_title,community,c,supercommunity,sc,question,q,sort,nochoice,decl,rel,resource_id_used,startdate,enddate,date,resource_pref_id,res,reslabel,res_np,res_np_date,resourcetype,qualification_np
http://purl.org/np/RAOXGfPQd1O5xJ6ZsmSrOhlyH3pI1QuqvryP8M0IjlUAY,EPOS_FIP_2019,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA5gspBrnL6cNhuKI0cFgh5T3qCUtdBqfREIO_hpPqqcg#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,2019-03-22,2050-12-31,2023-04-25T04:30:07+00:00,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,OAuth,OAuth | Open Authorization,http://purl.org/np/RAMUc_3Ykh5NuxbqF1Liz2h21U67CBEfvm0MXHxtjkjbg,2022-07-23T14:12:39.024000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAPxZ5ogiCUQKSorbLtYMZjZFS0IW7RpxZp-b_99oxdlM
http://purl.org/np/RAOXGfPQd1O5xJ6ZsmSrOhlyH3pI1QuqvryP8M0IjlUAY,EPOS_FIP_2019,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RASTsJG9Wmq5axG-xDCl4J4sSt4yj7-cMKRj45YiBW9Gg#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAESutxI_uSzDxudrQsj_lRPGbUyRUVB2M41F8gCEeR88#OpenID,2019-03-22,2050-12-31,2023-04-25T04:30:07+00:00,http://purl.org/np/RAESutxI_uSzDxudrQsj_lRPGbUyRUVB2M41F8gCEeR88#OpenID,OpenID,OpenID Connect,http://purl.org/np/RAeqlXHjeny5i-ieex4bfgyb1cYGsF6m3Pi2B_QqdBanw,2022-07-24T15:22:35.335000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAdxjfIZx7HSmR4H7n6UwB-877A_Vb0cmxrIGbzbqtZ20
http://purl.org/np/RAWbsexQilUltVOje1Ydf8NZkx_u8nCvAHbcGzIFLUmNc,EPOS_FIP_2022,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA9t5nSXOEw2Sj5tKQsAf7U7zEweBOnVOtBlF5pg9gIh0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,2023-03-22,2050-12-31,2023-04-25T04:31:00+00:00,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,OAuth,OAuth | Open Authorization,http://purl.org/np/RAMUc_3Ykh5NuxbqF1Liz2h21U67CBEfvm0MXHxtjkjbg,2022-07-23T14:12:39.024000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAPxZ5ogiCUQKSorbLtYMZjZFS0IW7RpxZp-b_99oxdlM
http://purl.org/np/RAWbsexQilUltVOje1Ydf8NZkx_u8nCvAHbcGzIFLUmNc,EPOS_FIP_2022,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA_U436zJ8XjEo-8ZSucj81bikQ-DFhMKrGWhmBwkz_EI#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAESutxI_uSzDxudrQsj_lRPGbUyRUVB2M41F8gCEeR88#OpenID,2023-03-22,2050-12-31,2023-04-25T04:31:00+00:00,http://purl.org/np/RAESutxI_uSzDxudrQsj_lRPGbUyRUVB2M41F8gCEeR88#OpenID,OpenID,OpenID Connect,http://purl.org/np/RAeqlXHjeny5i-ieex4bfgyb1cYGsF6m3Pi2B_QqdBanw,2022-07-24T15:22:35.335000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAdxjfIZx7HSmR4H7n6UwB-877A_Vb0cmxrIGbzbqtZ20
http://purl.org/np/RAWbsexQilUltVOje1Ydf8NZkx_u8nCvAHbcGzIFLUmNc,EPOS_FIP_2022,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAsJGchAx_uEpUrdrcet-2N0G0tg_GJq9rLu3RopkaCGU#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,2023-03-22,2050-12-31,2023-04-25T04:31:00+00:00,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,eduGAIN,eduGAIN Interfederation Service,http://purl.org/np/RAD1ApLnJyUpgDbTGx-b1JBtguYM-Rk19BsFlWcBHH-0Q,2022-07-20T12:25:08.052000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAdAyhudtetqAF7AbaAtLuHC2465KpYp_FTpM1MMXozM0
http://purl.org/np/RAXOLt6wsqeSTXVlVAt8tcfhRzG7l4pXvcM1nQf30kCeQ,EPOS_ICS-C_FIP_2021,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAgPe8KKOotW1M7tbmFO7vckeqld6FUOd148Q7NZrbMQ0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA2ax5hW80d7OS7MVoE6vBOa6t6zR6DQREM8gWoLcEZzg#EGI_checkin,2021-01-01,2021-12-31,2023-04-25T04:17:35+00:00,http://purl.org/np/RA2ax5hW80d7OS7MVoE6vBOa6t6zR6DQREM8gWoLcEZzg#EGI_checkin,EGI_checkin,EGI Checkin,http://purl.org/np/RAxRjMUB7GZzSsgzl8o0k5uceozX7UzaqJCRWXT06tLFg,2023-04-24T21:21:44+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,
http://purl.org/np/RAXOLt6wsqeSTXVlVAt8tcfhRzG7l4pXvcM1nQf30kCeQ,EPOS_ICS-C_FIP_2021,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAq-3qQu1UzURm1RcOLFCKv8cR-6j3KIMgo5q9ucGIY3M#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAZdTTZKdMAIJ2Ruz7YVvOYDxn0v9xbQ2DBNg9Nm_H0bI#OPENDATA,2021-01-01,2021-12-31,2023-04-25T04:17:35+00:00,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,OPENDATA,Open Data,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc,2022-12-10T16:44:01.385000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAiaeiAHlJAXeq11WJYx7JGZefk32rh_uwklEFd-UEi8Y
http://purl.org/np/RAXOLt6wsqeSTXVlVAt8tcfhRzG7l4pXvcM1nQf30kCeQ,EPOS_ICS-C_FIP_2021,http://purl.org/np/RAFwKMWo-TYDJTfluPaKERvMa5tYNxDgni6mWSXZEt_PA#EPOS-ERIC,EPOS-ERIC,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RArd9-wjyY5FGxRWR2Fk4QVDnE5Keuzv38jxs-WH3uZzI#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,2021-01-01,2021-12-31,2023-04-25T04:17:35+00:00,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,OAuth,OAuth | Open Authorization,http://purl.org/np/RAMUc_3Ykh5NuxbqF1Liz2h21U67CBEfvm0MXHxtjkjbg,2022-07-23T14:12:39.024000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAPxZ5ogiCUQKSorbLtYMZjZFS0IW7RpxZp-b_99oxdlM
http://purl.org/np/RAGxyjYLyZHJyDW_iim74kBs7jn5ztPZ_J6ME9bOcsglo,Stockholm Convention Global Monitoring Plan DWH,http://purl.org/np/RAqwGtbXvS_AVUe3F94PGJorVzk5sFGIWqNd43lMJA3iY#GMPDWH,GMPDWH,http://purl.org/np/RAvuwR9iDrKdPeDCZAxMhW_wDmwuIYDSOcQaZ_QBFZs8M#PARC,PARC,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA30ifHftzclJMnwai2UOh616Ul2fmxz_ijkaHL3JL2R0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,2023-01-19,2024-01-01,2023-04-17T00:39:52+00:00,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,OPENDATA,Open Data,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc,2022-12-10T16:44:01.385000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAiaeiAHlJAXeq11WJYx7JGZefk32rh_uwklEFd-UEi8Y
http://purl.org/np/RADshqwgdb3_ZAl2vvz9-2QSeKbG4_LWbsmJpst070qLg,ICOS_FIP_2022,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA3VkvAp-Cir6RXzMFrMemQfLvPBFLfUBDtnrWARtgNlw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAZdTTZKdMAIJ2Ruz7YVvOYDxn0v9xbQ2DBNg9Nm_H0bI#OPENDATA,2022-01-01,2022-12-31,2023-04-25T06:51:49+00:00,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,OPENDATA,Open Data,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc,2022-12-10T16:44:01.385000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAiaeiAHlJAXeq11WJYx7JGZefk32rh_uwklEFd-UEi8Y
http://purl.org/np/RADshqwgdb3_ZAl2vvz9-2QSeKbG4_LWbsmJpst070qLg,ICOS_FIP_2022,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAEEkMh6CQoZajRxgFfW6vk2onFXE_cEY_3H1tSqvte4s#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,2022-01-01,2022-12-31,2023-04-25T06:51:49+00:00,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,eduGAIN,eduGAIN Interfederation Service,http://purl.org/np/RAD1ApLnJyUpgDbTGx-b1JBtguYM-Rk19BsFlWcBHH-0Q,2022-07-20T12:25:08.052000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAdAyhudtetqAF7AbaAtLuHC2465KpYp_FTpM1MMXozM0
http://purl.org/np/RADshqwgdb3_ZAl2vvz9-2QSeKbG4_LWbsmJpst070qLg,ICOS_FIP_2022,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAoRnr1CzGpUqH_JybcN0wZUFjRkbXuRswznAAyoifSro#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA57gvf2ROxtXx3koBib0Kl_xq0RNx4xfWVvKa8555ONg#SAML2,2022-01-01,2022-12-31,2023-04-25T06:51:49+00:00,http://purl.org/np/RA57gvf2ROxtXx3koBib0Kl_xq0RNx4xfWVvKa8555ONg#SAML2,SAML2,SAML2 | Security Assertion Markup Language 2.0,http://purl.org/np/RAAVkxxXAuP1M9G4ZQbvWiHF0iZVjRnN_fnfQcClx1jJA,2022-07-19T12:45:58.118000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RARlelh1eXOeJ37ccQTIktp_LP55kdQ-hzoGnTH3D-j9s
http://purl.org/np/RADshqwgdb3_ZAl2vvz9-2QSeKbG4_LWbsmJpst070qLg,ICOS_FIP_2022,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAuJarAML3zgRkuYeFDOoflt-m4I4tBHmc11crNdrUxPk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAoyjCLcrwSwk3fJ_OFkHKjzLEux149ME5XygilekeFL4#ICOS_local_account,2022-01-01,2022-12-31,2023-04-25T06:51:49+00:00,http://purl.org/np/RAoyjCLcrwSwk3fJ_OFkHKjzLEux149ME5XygilekeFL4#ICOS_local_account,ICOS_local_account,ICOS local account,http://purl.org/np/RA4n9VBeF-CmBNiFFipxxkuOrQ-ll5TI7AJ0WtAUih3hI,2022-07-21T10:45:52.894000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA4nRLEG_Lpct-6cBQHbgCSvaEYU-9ard43fc38lKkgnw
http://purl.org/np/RADshqwgdb3_ZAl2vvz9-2QSeKbG4_LWbsmJpst070qLg,ICOS_FIP_2022,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAw6zaEFZGLW1OQwBhTMx7Dg5IgdVbciSDELFCXZcqCI4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,2022-01-01,2022-12-31,2023-04-25T06:51:49+00:00,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,ORCID,ORCID | Open Researcher and Contributor ID,http://purl.org/np/RAtIFnvA0nuTJjr4QEBw8j_CNW-8D7xLAC42qLxSZqDMo,2023-04-17T02:45:09.054000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAgUy056QAXawK4atP_sfthRbqGoM7WMIkwutgOglkrnU
http://purl.org/np/RAFdtCUTlW12ebmyNAkellZcDceSQGAeC7YHG3BnRSvV4,ICOS_FIP_2019,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA77OmygDeZv2gB13a3tJgjVGTQORcF4YYL7DbNuxBvlg#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAZdTTZKdMAIJ2Ruz7YVvOYDxn0v9xbQ2DBNg9Nm_H0bI#OPENDATA,2019-01-01,2019-12-31,2023-04-25T03:10:00+00:00,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,OPENDATA,Open Data,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc,2022-12-10T16:44:01.385000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAiaeiAHlJAXeq11WJYx7JGZefk32rh_uwklEFd-UEi8Y
http://purl.org/np/RAFdtCUTlW12ebmyNAkellZcDceSQGAeC7YHG3BnRSvV4,ICOS_FIP_2019,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAR4mj842Ig7wHqlWbbTmKLQYwcQuV_mt5zMycxLFqMeo#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,2019-01-01,2019-12-31,2023-04-25T03:10:00+00:00,http://purl.org/np/RAbhCIJzwMFVkgwvrhsdjnpxtH58oLKoyxgj60DzkS-q4#OAuth,OAuth,OAuth | Open Authorization,http://purl.org/np/RAMUc_3Ykh5NuxbqF1Liz2h21U67CBEfvm0MXHxtjkjbg,2022-07-23T14:12:39.024000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAPxZ5ogiCUQKSorbLtYMZjZFS0IW7RpxZp-b_99oxdlM
http://purl.org/np/RAHDNVz7GFGW8v3625t0TKlblAPE_GdYGk0eBVpeAIRmk,ICOS_FIP_2020,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA3iTJRHr1TMiSUknR2BsrncUqY4UXYp2P8--QfyfWWgA#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA57gvf2ROxtXx3koBib0Kl_xq0RNx4xfWVvKa8555ONg#SAML2,2020-01-01,2020-12-31,2023-04-25T06:49:48+00:00,http://purl.org/np/RA57gvf2ROxtXx3koBib0Kl_xq0RNx4xfWVvKa8555ONg#SAML2,SAML2,SAML2 | Security Assertion Markup Language 2.0,http://purl.org/np/RAAVkxxXAuP1M9G4ZQbvWiHF0iZVjRnN_fnfQcClx1jJA,2022-07-19T12:45:58.118000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RARlelh1eXOeJ37ccQTIktp_LP55kdQ-hzoGnTH3D-j9s
http://purl.org/np/RAHDNVz7GFGW8v3625t0TKlblAPE_GdYGk0eBVpeAIRmk,ICOS_FIP_2020,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RA6pG9Qw8X5bKuBzSe0aKOM2LgTUQQJT-j14bn8BZgj0Q#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,2020-01-01,2020-12-31,2023-04-25T06:49:48+00:00,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,ORCID,ORCID | Open Researcher and Contributor ID,http://purl.org/np/RAtIFnvA0nuTJjr4QEBw8j_CNW-8D7xLAC42qLxSZqDMo,2023-04-17T02:45:09.054000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAgUy056QAXawK4atP_sfthRbqGoM7WMIkwutgOglkrnU
http://purl.org/np/RAHDNVz7GFGW8v3625t0TKlblAPE_GdYGk0eBVpeAIRmk,ICOS_FIP_2020,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAIYMlJ_1A0WN4yj8QL3-LswpLETGW1Hk6rKONmEcxXj8#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAoyjCLcrwSwk3fJ_OFkHKjzLEux149ME5XygilekeFL4#ICOS_local_account,2020-01-01,2020-12-31,2023-04-25T06:49:48+00:00,http://purl.org/np/RAoyjCLcrwSwk3fJ_OFkHKjzLEux149ME5XygilekeFL4#ICOS_local_account,ICOS_local_account,ICOS local account,http://purl.org/np/RA4n9VBeF-CmBNiFFipxxkuOrQ-ll5TI7AJ0WtAUih3hI,2022-07-21T10:45:52.894000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA4nRLEG_Lpct-6cBQHbgCSvaEYU-9ard43fc38lKkgnw
http://purl.org/np/RAHDNVz7GFGW8v3625t0TKlblAPE_GdYGk0eBVpeAIRmk,ICOS_FIP_2020,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAbHPn_zD_I60dvH8xWbFTWwQmR9LSFNYb_tww0GM5DQk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,2020-01-01,2020-12-31,2023-04-25T06:49:48+00:00,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,eduGAIN,eduGAIN Interfederation Service,http://purl.org/np/RAD1ApLnJyUpgDbTGx-b1JBtguYM-Rk19BsFlWcBHH-0Q,2022-07-20T12:25:08.052000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAdAyhudtetqAF7AbaAtLuHC2465KpYp_FTpM1MMXozM0
http://purl.org/np/RAHDNVz7GFGW8v3625t0TKlblAPE_GdYGk0eBVpeAIRmk,ICOS_FIP_2020,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,http://purl.org/np/RAulDsSWaoQ1eyEDSq9USUqAMsFjD839230jvJAY6FNy0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAZdTTZKdMAIJ2Ruz7YVvOYDxn0v9xbQ2DBNg9Nm_H0bI#OPENDATA,2020-01-01,2020-12-31,2023-04-25T06:49:48+00:00,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,OPENDATA,Open Data,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc,2022-12-10T16:44:01.385000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAiaeiAHlJAXeq11WJYx7JGZefk32rh_uwklEFd-UEi8Y
